scr_selcode,sub_id3,cname,credit,scj_scr_mso,scr_examid,scr_examfn,scr_exambf,cls_name,scr_period,precnt,acptcnt,note,unt_ls,cls_id,sub_id,scr_dup,year,sms,deptId,courseid,tname,cid,tid,populartiy,ct,course_id,score
3040,MSE100,材料科學導論(一),3.0,必修,否,否,否,材料一乙,(一)08-10 學102 洪緯璿,0.0,49.0,大二（含）以上之同學請選材料科學導論（一）綜合班。選課有問題之同學請至材料系辦公室辦理選課,4304,CS03112,19951,1,107,1,CS,1071CS0311219951001,['洪緯璿'],409,495,1.0,409_495,4beaeb9cadcfa1dec363b7be54a925515eb7ebfd98361ba7bb0bcc88502fac0a0e483db2a9c91c2e,
3050,UNIV902,班級活動,0.0,必修,否,否,否,材料二甲,(三)09-10 學105 李立鼎,60.0,55.0, ,4304,CS03121,00001,1,107,1,CS,1071CS0312100001001,['李立鼎'],2,483,0.9166666666666666,2_483,4beaeb9cadcfa1dec363b7be54a925511c79d07e11980bdc25c90b1de75a67250e483db2a9c91c2e,
3051,SCI201,工程數學(一),3.0,必修,否,否,否,材料二甲,(一)06-07 學105 (四)02     學104 邱國峰,70.0,70.0, ,4304,CS03121,02270,1,107,1,CS,1071CS0312102270001,['邱國峰'],25,494,1.0,25_494,4beaeb9cadcfa1dec363b7be54a925511c79d07e11980bdc6f50c8b9bef8af5e0e483db2a9c91c2e,"1.學期成績計算項目及權重標準如下：
(1) Midterm exam:  30% 
(2) Final exam:  30%
(3) In-class quiz (2 quizs):  30% 
(4) Attendance:  10%
2.期中考、期末考皆配合學校考試時程，內容包括講授內容、習題等。利用小考、作業評量方式，使同學了解學習尚有哪些未通透了解的地方，也養成平時複習的讀書習慣。
3.課堂小考(In-class quiz):
課堂小考內容主要來自於教科書的內容及上課中所提到之問題，亦包含其他相關資料。小考的次數為二次，目的在培養學生平時複習的學習習慣。小考的時間均已排定在課程進度表中。
4.出席率(Attendance):
出席率列入成績考量主要是養成同學有按時上課的習慣，且能在一定的時間內，認真的學習，達到教學效果，教師也能趁此機會與學生互動。"
3057,UNIV902,班級活動,0.0,必修,否,否,否,材料二乙,(三)09-10 學104 孫道中,60.0,52.0, ,4304,CS03122,00001,1,107,1,CS,1071CS0312200001001,['孫道中'],2,482,0.8666666666666667,2_482,4beaeb9cadcfa1dec363b7be54a9255107c92a15f44dcb0a25c90b1de75a67250e483db2a9c91c2e,
3161,OPT101,光電綜論,3.0,必修,否,否,否,光電一甲,(五)06-08 學101 唐謙仁,6.0,52.0, ,4306,CS06111,13575,1,107,1,CS,1071CS0611113575001,['唐謙仁'],431,500,1.0,431_500,4beaeb9cadcfa1de494cda027ada45e7296a00ae6d16ca3ec1e83c8f6cdcba4e0e483db2a9c91c2e,平時成績(含筆記、作業、出席率及上課反應)55%、期中考25%及期末考20%
3164,SCI109,普通化學實驗(一),1.0,必修,否,否,否,光電一甲,(四)02-03 工302 (四)04     工202(化學實驗室) 朱侯憲,0.0,55.0, ,4306,CS06111,48451,1,107,1,CS,1071CS0611148451001,['朱侯憲'],20,144,1.0,20_144,4beaeb9cadcfa1de494cda027ada45e7a1eae033c5da5df36cac0fb1733055100e483db2a9c91c2e,"1. 出席情況；
2. 違反實驗室安全規則，如：未帶護目鏡、未穿實驗衣、穿涼鞋、短褲 ...；
3. 未帶實驗課本、實驗筆記本；
4. 實驗未知物分析結果；
5. 實驗報告；
以上規定於適當時期在理論講授時，詳加說明，告知同學。
實驗課與理論課不同，涉及同學在實驗室操作的安全，必須確實規範。"
3173,OPT101,光電綜論,3.0,必修,否,否,否,光電一乙,(五)06-08 學103 葉建宏,6.0,51.0, ,4306,CS06112,13575,1,107,1,CS,1071CS0611213575001,['葉建宏'],431,43,1.0,431_43,4beaeb9cadcfa1de494cda027ada45e75eb7ebfd98361ba7c1e83c8f6cdcba4e0e483db2a9c91c2e,"(1) 平時成績 (含作業、出席率及上課反應): 20%
(2) 光電創意專題: 30%
(3) 期中考: 20%
(4) 專題報告: 30%"
3183,UNIV902,班級活動,0.0,必修,否,否,否,光電二甲,(一)08-09 語202 吳正文,60.0,50.0, ,4306,CS06121,00001,1,107,1,CS,1071CS0612100001001,['吳正文'],2,501,0.8333333333333334,2_501,4beaeb9cadcfa1de494cda027ada45e71c79d07e11980bdc25c90b1de75a67250e483db2a9c91c2e,
3187,PHYS201,電磁學(一),3.0,必修,否,否,否,光電二甲,(二)04     學415 (四)03-04 語306 胡水上,72.0,67.0, ,4306,CS06121,56820,1,107,1,CS,1071CS0612156820001,['胡水上'],435,440,0.9305555555555556,435_440,4beaeb9cadcfa1de494cda027ada45e7e440c6ec6357202487faf8b5c34b53290e483db2a9c91c2e,"(1) 平時成績: 40%(平常成績：作業，小考。再按出席比例值，乘以平常成績，即為最後之平常成績。)
(2) 期中考: 30%
(3) 期末考: 30%"
3190,UNIV902,班級活動,0.0,必修,否,否,否,光電二乙,(一)08-09 語103 羅道正,60.0,51.0, ,4306,CS06122,00001,1,107,1,CS,1071CS0612200001001,['羅道正'],2,141,0.85,2_141,4beaeb9cadcfa1de494cda027ada45e707c92a15f44dcb0a25c90b1de75a67250e483db2a9c91c2e,"(1) In-class exam of homework assignment: 40%
(2)Midterm 20% 
(2) Final exam: 40%"
3192,PHYS205,近代物理,3.0,必修,否,否,否,光電二乙,(一)02     學105 (三)03-04 學105 羅仕守,72.0,62.0, ,4306,CS06122,20250,1,107,1,CS,1071CS0612220250001,['羅仕守'],433,485,0.8611111111111112,433_485,4beaeb9cadcfa1de494cda027ada45e75e71528d32da32c2ecbfd19a2b29da890e483db2a9c91c2e,
3202,OPT203,光學實驗(一),1.0,必修,否,否,否,光電三甲,(三)07-09 理B04 唐謙仁,60.0,50.0,本課程並不開放一般系外同學選修，若是雙主修同學則需任課教師簽名同意，始可修習。,4306,CS06131,13672,1,107,1,CS,1071CS0613113672001,['唐謙仁'],442,500,0.8333333333333334,442_500,4beaeb9cadcfa1de494cda027ada45e70ded95b1cf4c2024e388a6850f90d9040e483db2a9c91c2e,"一、平時成績（60%＝實驗表現權重×報告成績）
實驗表現權重：
本學期共計45點，全部獲得者其權重為100％。
相關實驗室規範由助教公布，違反者案情節輕重扣點。
實驗記錄本成績：10%
每組一份，期末交由助教評分。
報告成績：50%
缺席或請假者未補作實驗，該次報告零分計算。
二、操作考（40%)
對光實驗：10%
由每位學生自行向助教登錄考試時間，每次上課之前或後各最多登錄4位同學，須於 15 分鐘內完成對光。未通過者，可再次登錄考試時間，直至重考通過為止，但須於期末實驗操作考試前完成。未完成者不得參加期末實驗操作考試，操作考成績以零分計算。
實驗操作：30%
舉行。分梯次進行考試，考試前1週由助教公布梯次的名單。每位同學隨機抽實驗項目，獨自於 50 分鐘內完成實驗操作。"
4372,OPT485,專業實習(一),9.0,選修,否,否,否,光電四甲,(五)00     未排教室 唐謙仁,60.0,2.0,,4306,CS06141,43036,1,107,1,CS,1071CS0614143036001,['唐謙仁'],754,500,0.03333333333333333,754_500,4beaeb9cadcfa1de494cda027ada45e79083ffbf37b24baaf624116d950a48de0e483db2a9c91c2e,-1
4374,GBSL122,APPS程式設計,1.0,必修,否,否,否,中文一,(一)01-02 土302(電腦實習室) 余風,0.0,55.0,,4405,CS04110,99393,1,107,1,CH,1071CS0411099393001,['余風'],118,521,1.0,118_521,4beaeb9cadcfa1deded7bf29b0519a01c84b6c6b68804eb6116c514941ec9e7a0e483db2a9c91c2e,"出席率30%
隨堂練習30%
學期作品40%"
3117,UNIV902,班級活動,0.0,必修,否,否,否,中文二,(三)06-07 人403 李綉玲,70.0,70.0, ,4405,CS04120,00001,1,107,1,CH,1071CS0412000001001,['李綉玲'],2,71,1.0,2_71,4beaeb9cadcfa1deded7bf29b0519a01a4d55b4a4b91064a25c90b1de75a67250e483db2a9c91c2e,
3135,UNIV902,班級活動,0.0,必修,否,否,否,中文四,(三)06-07 人405 陳兆南,79.0,68.0, ,4405,CS04140,00001,1,107,1,CH,1071CS0414000001001,['陳兆南'],2,443,0.8607594936708861,2_443,4beaeb9cadcfa1deded7bf29b0519a0112be7d0fb65024aa25c90b1de75a67250e483db2a9c91c2e,
2248,FLL108,英語發音練習,2.0,必修,否,否,否,外文一甲,(三)01-02 人702 鄭如玉,25.0,27.0,限外文系學生。,4406,CH06111,26401,1,107,1,CH,1071CH0611126401001,['鄭如玉'],493,1098,1.0,493_1098,4beaeb9cadcfa1de4bac83e09f348a5779c06c2f1dc1c54e540622727331a0550e483db2a9c91c2e,"1.	mid-term exam: 30%
2.	final exam: 30%
3.	quizzes: 10%
4.	group report: 15%
5.	in-class participation and attendance: 15%"
2254,FLL601,英文作文(一),2.0,必修,否,否,否,外文一甲,(二)03-04 人602 張剛琿,15.0,19.0,限外文系學生。,4406,CH06111,26555,2,107,1,CH,1071CH0611126555002,['張剛琿'],495,545,1.0,495_545,4beaeb9cadcfa1de4bac83e09f348a5779c06c2f1dc1c54edefbba478452b5b24ccebb216b101181,Coursework: 40% (including: participation/ attendance: 15%; Exemplification Paragraph: 20%; quizzes: 5%); Narration Paragraph: 30%; Description Paragraph: 30%
2272,UNIV902,班級活動,0.0,必修,否,否,否,外文二甲,(一)08-09 資電102 郭毓芳,60.0,53.0, ,4406,CH06121,00001,1,107,1,CH,1071CH0612100001001,['郭毓芳'],2,530,0.8833333333333333,2_530,4beaeb9cadcfa1de4bac83e09f348a571c79d07e11980bdc25c90b1de75a67250e483db2a9c91c2e,"出席50%
規定之活動或作業50%"
2274,FLL208,英語會話,2.0,必修,否,否,否,外文二甲,(三)03-04 忠310 王大維,25.0,25.0,限外文系學生。,4406,CH06121,26403,2,107,1,CH,1071CH0612126403002,['王大維'],497,1097,1.0,497_1097,4beaeb9cadcfa1de4bac83e09f348a5744af39f74cd3ac7b6cd4153ff8ea6b044ccebb216b101181,"Attendance and Participation: 15%
In-class Performance: 20%
Mid-term Oral Exam: 30%
Final Presentation: 35%"
2276,FLL201,英文作文(三),2.0,必修,否,否,否,外文二甲,(一)03-04 人408 劉顯親,15.0,16.0,限外文系學生。,4406,CH06121,26557,1,107,1,CH,1071CH0612126557001,['劉顯親'],498,535,1.0,498_535,4beaeb9cadcfa1de4bac83e09f348a5744af39f74cd3ac7ba6227df58a2a68870e483db2a9c91c2e,"習作 20% 應準時交出初稿、逾時每篇扣總成績五分
同儕互評、課堂參與 20%缺課四次(含所有假, FAIL) 14 meetings in a semester total (缺一次扣兩分，缺三扣7分)
修改文稿 50% (T grades of all essays)
匯整一學期英文作文檔案夾+reflection piece 10%"
2278,FLL201,英文作文(三),2.0,必修,否,否,否,外文二甲,(一)03-04 人506 林育稜,15.0,19.0,限外文系學生。,4406,CH06121,26557,3,107,1,CH,1071CH0612126557003,['林育稜'],498,1099,1.0,498_1099,4beaeb9cadcfa1de4bac83e09f348a5744af39f74cd3ac7ba6227df58a2a688758d4f77af0af7684,"• Requirements:
1.	Portfolio 				         45%
Three drafts * 3 (15% * 3)
2.	Pop quizzes				15%
4.	In-class writing, activities, and discussion     20%
5.	Attendance				20%

• Scholar Dishonesty:
Students committing scholar dishonesty, including cheating in quizzes, copying homework, and plagiarism, will be reported to the University and will be punished accordingly.

• Email Policy: 
All emails must be sent from a University email address. Please include “English Writing (3)” in the subject line. Due to the size of the course, email should only be used for administrative purposes. Questions about course content can be addressed in lecture or during office hours, never in emails. Note that I reply to email inquiries within 2 days (weekdays).

• Others:
1.	No late assignment is allowed.
2.	Assignments need to be handed in at the beginning of class.   
3.	Students have to print out slides/handouts themselves.
4.	If phones ring or any communication device makes any sound during a pop quiz, five points will be deducted from the grade of the quiz."
2279,FLL241,語言學概論(一),3.0,必修,否,否,否,外文二甲,(二)02-04 人407 林育稜,70.0,59.0,限外文系學生。,4406,CH06121,67642,1,107,1,CH,1071CH0612167642001,['林育稜'],499,1099,0.8428571428571429,499_1099,4beaeb9cadcfa1de4bac83e09f348a576628e2a5b7446ed1a450a1113c390ff50e483db2a9c91c2e,"Homework*2 20% (10% for each)
2 quizzes 30% (15% for each) 
Midterm Exam 25%   
Final Exam 25%

Absence                         -1 point/hour
Tardy                           -0.5 points/class
Excellent attendance (No absences; no tardies)  +3 points/semester

In-class participation:
Tardiness: You can get one extra point if you take notes fully for every five lectures (My TA will check your completeness: All or nothing).    

Other requirements: 
1. No make-up quizzes/exams will be provided.
2. Cell phones can only be used under the direction of the instructor for academic activities."
2293,FLL273,新聞英文閱讀,2.0,選修,否,否,否,外文二甲,(一)06-07 人505 林羨峯,60.0,76.0,,4406,CH06121,45191,1,107,1,CH,1071CH0612145191001,['林羨峯'],507,529,1.0,507_529,4beaeb9cadcfa1de4bac83e09f348a57787afb19a145abec3a6b8127ac35d70b0e483db2a9c91c2e,-1
2294,FLL232,散文選讀,2.0,選修,否,否,否,外文二甲,(三)08-09 資電108 莊坤良,60.0,60.0, ,4406,CH06121,45205,1,107,1,CH,1071CH0612145205001,['莊坤良'],508,547,1.0,508_547,4beaeb9cadcfa1de4bac83e09f348a57787afb19a145abeca585423874ecd52e0e483db2a9c91c2e,-1
2280,UNIV902,班級活動,0.0,必修,否,否,否,外文二乙,(一)08-09 資電512 周玉楨,60.0,53.0, ,4406,CH06122,00001,1,107,1,CH,1071CH0612200001001,['周玉楨'],2,533,0.8833333333333333,2_533,4beaeb9cadcfa1de4bac83e09f348a5707c92a15f44dcb0a25c90b1de75a67250e483db2a9c91c2e,"班級活動出席
擔任幹部"
2296,UNIV902,班級活動,0.0,必修,否,否,否,外文三甲,(五)06-07 人401 王大維,60.0,51.0, ,4406,CH06131,00001,1,107,1,CH,1071CH0613100001001,['王大維'],2,1097,0.85,2_1097,4beaeb9cadcfa1de4bac83e09f348a57cd7f5301f785715b25c90b1de75a67250e483db2a9c91c2e,"擔任幹部
班會出席"
2318,FLL351,英語教學課程教材設計,2.0,選修,否,否,否,外文三甲,(三)10-11 資電512 周玉楨,60.0,49.0,,4406,CH06131,26610,1,107,1,CH,1071CH0613126610001,['周玉楨'],522,533,0.8166666666666667,522_533,4beaeb9cadcfa1de4bac83e09f348a5703c50480377bb11c4842f148445628f30e483db2a9c91c2e,-1
2309,FLL361,筆譯概論,2.0,必修,否,否,否,外文三乙,(二)03-04 忠301 王大維,30.0,27.0,限外文系學生。,4406,CH06132,97516,2,107,1,CH,1071CH0613297516002,['王大維'],513,1097,0.9,513_1097,4beaeb9cadcfa1de4bac83e09f348a57063cc7df1f47565657ca127956f6c5744ccebb216b101181,"Attendance: 10%
In-class Performance: 20%
Assignments and Presentations: 20%
Mid-term Exam: 25%
Final Exam: 25%"
2324,FLL496,畢業公演：演出與製作,2.0,選修,否,否,否,外文四甲,(二)03-04 人B118A 鄭如玉,60.0,36.0,限外文系學生。,4406,CH06141,45354,1,107,1,CH,1071CH0614145354001,['鄭如玉'],527,1098,0.6,527_1098,4beaeb9cadcfa1de4bac83e09f348a579083ffbf37b24baa660ca5f5e4d891dd0e483db2a9c91c2e,-1
4364,FLL474,英文媒體溝通,3.0,選修,否,否,否,外文四甲,(四)07-09 資電511 鄭如玉,60.0,59.0,,4406,CH06141,26407,1,107,1,CH,1071CH0614126407001,['鄭如玉'],526,1098,0.9833333333333333,526_1098,4beaeb9cadcfa1de4bac83e09f348a577ea5b1b67df1b019bda34cc366ac65730e483db2a9c91c2e,-1
4348,FLL406,學期校外專業實習(一),3.0,選修,否,否,否,外文四合,(一)00     未排教室 蔡明秀,60.0,2.0,,4406,CH06149,67894,1,107,1,CH,1071CH0614967894001,['蔡明秀'],1160,538,0.03333333333333333,1160_538,4beaeb9cadcfa1de4bac83e09f348a5721626fd7e1893ca5333a91fe9553a4c30e483db2a9c91c2e,依系上及實習單位規定評分
4349,FLL407,學期校外專業實習(二),3.0,選修,否,否,否,外文四合,(二)00     未排教室 蔡明秀,60.0,2.0,,4406,CH06149,67895,1,107,1,CH,1071CH0614967895001,['蔡明秀'],1161,538,0.03333333333333333,1161_538,4beaeb9cadcfa1de4bac83e09f348a5721626fd7e1893ca59c06fefac3c52cbd0e483db2a9c91c2e,依系上及實習單位規定評分
4350,FLL408,學期校外專業實習(三),3.0,選修,否,否,否,外文四合,(三)00     未排教室 蔡明秀,60.0,2.0,,4406,CH06149,67896,1,107,1,CH,1071CH0614967896001,['蔡明秀'],1162,538,0.03333333333333333,1162_538,4beaeb9cadcfa1de4bac83e09f348a5721626fd7e1893ca5aa12b3165f409e410e483db2a9c91c2e,依系上及實習單位規定評分
1573,IECS101,計算機概論與實習(I),2.0,必修,否,否,否,資訊一甲,(一)01-04 資電B19(電腦實習室) (四)03-04 資電404 王銘宏,20.0,70.0, ,4501,CE07111,27436,1,107,1,CI,1071CE0711127436001,['王銘宏'],537,1100,1.0,537_1100,4beaeb9cadcfa1de6a86110e9f9acb5a79c06c2f1dc1c54e8e37ec661bc0ea820e483db2a9c91c2e,"課堂作業30%, 程式實作30%, 集中考試40%"
1574,IECS102,計算機概論與實習(II),2.0,必修,否,否,否,資訊一甲,(一)01-04 資電B19(電腦實習室) (四)03-04 資電404 王銘宏,20.0,70.0, ,4501,CE07111,27437,1,107,1,CI,1071CE0711127437001,['王銘宏'],538,1100,1.0,538_1100,4beaeb9cadcfa1de6a86110e9f9acb5a79c06c2f1dc1c54e0cade7c40a405bf00e483db2a9c91c2e,"課堂作業30%, 程式實作30%, 集中考試40%"
1591,IECS101,計算機概論與實習(I),2.0,必修,否,否,否,資訊一丙,(三)07-09 忠B05 (四)02-04 資電B19(電腦實習室) 陳華總,20.0,66.0, ,4501,CE07113,27436,1,107,1,CI,1071CE0711327436001,['陳華總'],537,1103,1.0,537_1103,4beaeb9cadcfa1de6a86110e9f9acb5a7bd1d43097c0914b8e37ec661bc0ea820e483db2a9c91c2e,"課堂作業30%, 程式實作30%, 集中考試40%"
1592,IECS102,計算機概論與實習(II),2.0,必修,否,否,否,資訊一丙,(三)07-09 忠B05 (四)02-04 資電B19(電腦實習室) 陳華總,20.0,66.0, ,4501,CE07113,27437,1,107,1,CI,1071CE0711327437001,['陳華總'],538,1103,1.0,538_1103,4beaeb9cadcfa1de6a86110e9f9acb5a7bd1d43097c0914b0cade7c40a405bf00e483db2a9c91c2e,"課堂作業30%, 程式實作30%, 集中考試40%"
1601,IECS207,離散數學,3.0,必修,否,否,否,資訊二甲,(二)06-07 資電403 (三)08     資電403 黃秀芬,75.0,72.0, ,4501,CE07121,74900,1,107,1,CI,1071CE0712174900001,['黃秀芬'],543,1101,0.96,543_1101,4beaeb9cadcfa1de6a86110e9f9acb5a1f86b9fe53e3ebedc6d29de363159fe10e483db2a9c91c2e,"平時成績 40%(小考35%出席5%)
期中考30% 
期末考30%"
1602,UNIV902,班級活動,0.0,必修,否,否,否,資訊二乙,(一)05-06 資電404 許芳榮,75.0,67.0, ,4501,CE07122,00001,1,107,1,CI,1071CE0712200001001,['許芳榮'],2,576,0.8933333333333333,2_576,4beaeb9cadcfa1de6a86110e9f9acb5a07c92a15f44dcb0a25c90b1de75a67250e483db2a9c91c2e,
1605,IECS207,離散數學,3.0,必修,否,否,否,資訊二乙,(一)07-09 資電404 黃秋煌,80.0,68.0, ,4501,CE07122,74900,1,107,1,CI,1071CE0712274900001,['黃秋煌'],543,833,0.85,543_833,4beaeb9cadcfa1de6a86110e9f9acb5a293196bcaee4cf9dc6d29de363159fe10e483db2a9c91c2e,"作業 50% (10*5%)
小考 15%
考試 35% (期中考15% 期末考20%)"
1606,UNIV902,班級活動,0.0,必修,否,否,否,資訊二丙,(一)06-07 資電108 林佩君,67.0,61.0, ,4501,CE07123,00001,1,107,1,CI,1071CE0712300001001,['林佩君'],2,561,0.9104477611940298,2_561,4beaeb9cadcfa1de6a86110e9f9acb5a343b19fa1cd4073f25c90b1de75a67250e483db2a9c91c2e,報告與討論
1610,UNIV902,班級活動,0.0,必修,否,否,否,資訊二丁,(一)06-07 資電B03 許懷中,75.0,59.0,,4501,CE07124,00001,1,107,1,CI,1071CE0712400001001,['許懷中'],2,552,0.7866666666666666,2_552,4beaeb9cadcfa1de6a86110e9f9acb5ac8238f078a3ef25025c90b1de75a67250e483db2a9c91c2e,
1611,IECS261,資料結構實習,1.0,必修,否,否,否,資訊二丁,(三)02-04 紀207(電腦實習室) 劉怡芬,90.0,52.0,,4501,CE07124,59607,1,107,1,CI,1071CE0712459607001,['劉怡芬'],541,1052,0.5777777777777777,541_1052,4beaeb9cadcfa1de6a86110e9f9acb5a8c71c3a44a18c2d424565fd2acb194310e483db2a9c91c2e,上機實作 + 6次小考: 佔總成績 35%
1612,IECS201,資料結構,3.0,必修,否,否,否,資訊二丁,(二)06-07 忠B05 (三)01     忠B05 劉怡芬,90.0,51.0,,4501,CE07124,59660,1,107,1,CI,1071CE0712459660001,['劉怡芬'],542,1052,0.5666666666666667,542_1052,4beaeb9cadcfa1de6a86110e9f9acb5a8c71c3a44a18c2d4d851608e50b00ae00e483db2a9c91c2e,"上機實作+6次小考 (35%), Midterm1 (20%), Midterm2 (20%), Final (25%)"
1616,IECS301,作業系統(一),3.0,必修,否,否,否,資訊三甲,(三)03-04 資電403 (五)02     資電403 陳烈武,80.0,79.0, ,4501,CE07131,16710,1,107,1,CI,1071CE0713116710001,['陳烈武'],544,569,0.9875,544_569,4beaeb9cadcfa1de6a86110e9f9acb5a0ded95b1cf4c202476f3ab63888b9e410e483db2a9c91c2e,"1. Homework/In-class Exam/Roll Call: 50%
2. Midterm Exam: 25%
3. Final Exam/Term Project: 25%"
1619,IECS301,作業系統(一),3.0,必修,否,否,否,資訊三乙,(一)04     忠B05 (三)03-04 資電104 林明言,80.0,74.0, ,4501,CE07132,16710,1,107,1,CI,1071CE0713216710001,['林明言'],544,567,0.925,544_567,4beaeb9cadcfa1de6a86110e9f9acb5aa153069f7b7c89fa76f3ab63888b9e410e483db2a9c91c2e,"作業與小考 40% 
期中考 30% 
期末考 30%"
1626,GBEN101,專業外語,2.0,必修,否,否,否,資訊三丁,(五)01-02 資電306 陳依玲,75.0,64.0,,4501,CE07134,43034,1,107,1,CI,1071CE0713443034001,['陳依玲'],88,548,0.8533333333333334,88_548,4beaeb9cadcfa1de6a86110e9f9acb5a03f008aeb1e3e0da0533ee65a0451c900e483db2a9c91c2e,"課堂參與 25% （出缺席、課堂練習）
作業 20% （履歷寫作 10%，email寫作10%）
期中考 25% （模擬求職面試）
期末考 30% （期末簡報 + Q&A）"
2373,IECS202,電子學,3.0,必修,否,否,否,電腦系統學程資訊二,(二)09-10 資電104 (四)01     資電104 王益文,80.0,39.0, ,4501,CI00821,52800,1,107,1,CI,1071CI0082152800001,['王益文'],547,554,0.4875,547_554,4beaeb9cadcfa1ded48979eb81213485f959a3f0e00abc90c9bbb3be5eef612f0e483db2a9c91c2e,"期中:30%
期末:30%
平時:40%"
2374,IECS205,電子學實驗,1.0,必修,否,否,否,電腦系統學程資訊二,(四)02-04 資電502 王益文,68.0,30.0, ,4501,CI00821,52900,1,107,1,CI,1071CI0082152900001,['王益文'],548,554,0.4411764705882353,548_554,4beaeb9cadcfa1ded48979eb81213485f959a3f0e00abc90091b99d8983e08a80e483db2a9c91c2e,"實驗結果:50%
實驗報告:50%"
2405,IECS411,數位影像處理,3.0,選修,否,否,否,電腦系統學程資訊三,(四)06-08 資電402 陳華總,75.0,55.0,,4501,CI00831,62660,1,107,1,CI,1071CI0083162660001,['陳華總'],560,1103,0.7333333333333333,560_1103,4beaeb9cadcfa1ded48979eb8121348591c0f149248d97c2e8ceaba285ca5f950e483db2a9c91c2e,考試 20%、作業 40%、期末專題 40%
2406,IECS321,程式語言,3.0,必修,否,否,否,軟體工程學程資訊三,(二)01     忠B05 (五)09-10 忠B05 林峰正,90.0,88.0, ,4501,CI00832,48590,1,107,1,CI,1071CI0083248590001,['林峰正'],439,750,0.9777777777777777,439_750,4beaeb9cadcfa1ded48979eb81213485fcb7c8b552155660a84316c85a845ec70e483db2a9c91c2e,"平時: 40%
期中考: 30%
期末考: 30%"
2451,IECS322,資料庫系統,3.0,必修,否,否,否,軟體工程學程資訊三,(一)03     資電B04 (二)06-07 資電B04 許懷中,80.0,66.0, ,4501,CI00832,59750,1,107,1,CI,1071CI0083259750001,['許懷中'],559,552,0.825,559_552,4beaeb9cadcfa1ded48979eb81213485675724c3bec3b45fd130687aa88667ff0e483db2a9c91c2e,"A 期中考：30%
B 期末考：30%
C 平  時：40%"
2446,IECS342,網路程式設計,2.0,必修,否,否,否,網路與資安學程資訊三,(三)06-07 資電B03 陳烈武,80.0,69.0, ,4501,CI0083N,63901,1,107,1,CI,1071CI0083N63901001,['陳烈武'],564,569,0.8625,564_569,4beaeb9cadcfa1ded48979eb81213485d1b27d391d099530434a01c38426d3d20e483db2a9c91c2e,"1. Program Assignment/Lab Exam: 40%
2. Roll Call/In-class Exam: 10%
3. Midterm Exam: 25%
4. Final Project/Oral Presentation: 25%"
2447,IECS344,網路程式設計實習,1.0,必修,否,否,否,網路與資安學程資訊三,(三)09-10 資電B19(電腦實習室) 陳烈武,80.0,69.0, ,4501,CI0083N,63902,1,107,1,CI,1071CI0083N63902001,['陳烈武'],565,569,0.8625,565_569,4beaeb9cadcfa1ded48979eb81213485d1b27d391d099530dfd7391bcc6864300e483db2a9c91c2e,"1. Program Assignment/Lab Exam: 40%
2. Roll Call/In-class Exam: 10%
3. Midterm Exam: 25%
4. Final Project/Oral Presentation: 25%"
2448,IECS374,安全程式設計,3.0,選修,否,否,否,網路與資安學程資訊三,(二)06-07 資電B19(電腦實習室) (四)06     資電404 王銘宏,80.0,71.0, ,4501,CI0083N,17113,1,107,1,CI,1071CI0083N17113001,['王銘宏'],566,1100,0.8875,566_1100,4beaeb9cadcfa1ded48979eb8121348567bc27457b94806e05313e1a836c08190e483db2a9c91c2e,"課堂作業 25%
點名 15%
期中筆試 25%
期末CTF 25%"
2449,IECS474,資訊安全管理,3.0,選修,否,否,否,網路與資安學程資訊三,(一)11-13 資電306 魏國瑞,80.0,75.0,,4501,CI0083N,59525,1,107,1,CI,1071CI0083N59525001,['魏國瑞'],567,891,0.9375,567_891,4beaeb9cadcfa1ded48979eb812134859f0b2434ea5641ee0b27dd4678ca06210e483db2a9c91c2e,
2476,IECS445,無線網路系統,3.0,選修,否,否,否,網路與資安學程資訊四,(二)04     資電B04 (四)08-09 資電B04 洪維志,80.0,24.0,,4501,CI0084N,51351,1,107,1,CI,1071CI0084N51351001,['洪維志'],639,557,0.3,639_557,4beaeb9cadcfa1ded48979eb812134855b17d8ae954dc85122e4c4c0760ebb740e483db2a9c91c2e,"平時 25%
期中考 35%
期末考 40%"
1747,CIEE100,計算機概論(一),3.0,必修,否,否,否,電子一甲,(二)01-02 資電306 (三)01     紀207(電腦實習室) 梁詩婷,15.0,69.0, ,4502,CE09111,27410,1,107,1,CI,1071CE0911127410001,['梁詩婷'],572,1104,1.0,572_1104,4beaeb9cadcfa1def921a475b6b3fca279c06c2f1dc1c54e99a69598ded7314f0e483db2a9c91c2e,"1) Homework: 40%
2) Mid term: 25%
3) Final exam: 25%
4) Attendance: 10%"
1748,CIEE102,計算機概論實習(一),1.0,必修,否,否,否,電子一甲,(一)08-10 資電125(電腦實習室) 梁詩婷,8.0,56.0, ,4502,CE09111,27441,1,107,1,CI,1071CE0911127441001,['梁詩婷'],573,1104,1.0,573_1104,4beaeb9cadcfa1def921a475b6b3fca279c06c2f1dc1c54e93f05011292e714b0e483db2a9c91c2e,"1) Attendance: 10%
2) Quiz: 10%
3) Assignment: 10%
4) Midterm report: 40%
5) Final exam: 30%"
